序号,代码,名称,最新价,今日涨跌幅,今日主力净流入-净额,今日主力净流入-净占比,今日超大单净流入-净额,今日超大单净流入-净占比,今日大单净流入-净额,今日大单净流入-净占比,今日中单净流入-净额,今日中单净流入-净占比,今日小单净流入-净额,今日小单净流入-净占比
1381,688450,光格科技,23.09,1.81,621750.0,4.14,-932277.0,-6.2,1554027.0,10.34,241531.0,1.61,-863281.0,-5.74
1382,688419,耐科装备,31.44,-0.69,621081.0,3.44,0.0,0.0,621081.0,3.44,101831.0,0.56,-722911.0,-4.01
1383,603365,水星家纺,15.35,2.61,617228.0,3.79,0.0,0.0,617228.0,3.79,242045.0,1.49,-859273.0,-5.28
1384,603557,ST起步,2.15,0.94,616875.0,6.5,6104.0,0.06,610771.0,6.43,-559159.0,-5.89,-57716.0,-0.61
1385,688195,腾景科技,35.08,-3.39,611489.0,0.72,3826546.0,4.48,-3215057.0,-3.76,-1130122.0,-1.32,518632.0,0.61
1386,001236,弘业期货,8.43,-1.86,611128.0,0.55,-105829.0,-0.1,716957.0,0.64,3908577.0,3.52,-4519705.0,-4.07
1387,300074,华平股份,4.08,-2.39,606133.0,1.08,4580432.0,8.19,-3974299.0,-7.11,5178795.0,9.26,-5784928.0,-10.34
1388,603488,展鹏科技,7.24,-1.23,604713.0,4.17,819728.0,5.65,-215015.0,-1.48,-669675.0,-4.62,64962.0,0.45
1389,600101,明星电力,11.81,1.46,603625.0,0.06,-5517852.0,-0.55,6121477.0,0.61,3992576.0,0.4,-4596192.0,-0.46
1390,688565,力源科技,6.69,1.06,601441.0,3.49,-292405.0,-1.7,893846.0,5.19,1101121.0,6.39,-1702562.0,-9.88
1391,603159,上海亚虹,13.66,-0.65,599044.0,3.83,-205493.0,-1.31,804537.0,5.14,-907550.0,-5.8,308506.0,1.97
1392,002801,微光股份,31.32,-0.95,593097.0,0.39,2659080.0,1.75,-2065983.0,-1.36,-4096897.0,-2.69,3503800.0,2.3
1393,601778,晶科科技,2.63,0.38,592634.0,0.61,8611513.0,8.93,-8018879.0,-8.31,2754090.0,2.86,-3346724.0,-3.47
1394,301502,华阳智能,35.44,-1.53,578331.0,1.75,2108568.0,6.36,-1530237.0,-4.62,-1370977.0,-4.14,792646.0,2.39
1395,688628,优利德,37.12,1.39,572647.0,0.66,501711.0,0.58,70936.0,0.08,2559819.0,2.95,-3132466.0,-3.61
1396,301070,开勒股份,52.9,-2.47,572032.0,1.34,2687756.0,6.29,-2115724.0,-4.95,2733997.0,6.39,-3306029.0,-7.73
1397,002880,卫光生物,28.27,0.04,569894.0,0.61,-4962758.0,-5.3,5532652.0,5.91,910347.0,0.97,-1480241.0,-1.58
1398,000011,深物业A,8.38,-0.24,565818.0,2.02,0.0,0.0,565818.0,2.02,-977287.0,-3.48,411469.0,1.47
1399,603701,德宏股份,15.54,-0.26,564380.0,1.51,21345.0,0.06,543035.0,1.45,63068.0,0.17,-627448.0,-1.68
1400,000622,*ST恒立,2.18,-4.8,563086.0,1.85,-908964.0,-2.99,1472050.0,4.85,-1302987.0,-4.29,739902.0,2.44
1401,301019,宁波色母,15.76,0.45,559822.0,2.05,0.0,0.0,559822.0,2.05,-3728867.0,-13.69,3169045.0,11.63
1402,000513,丽珠集团,35.3,2.29,558364.0,0.24,3735232.0,1.59,-3176868.0,-1.35,-64662.0,-0.03,-493701.0,-0.21
1403,002995,天地在线,16.89,-2.14,548376.0,1.11,0.0,0.0,548376.0,1.11,-2896785.0,-5.88,2348410.0,4.76
1404,300210,森远股份,8.94,-2.3,545920.0,0.76,-5848450.0,-8.17,6394370.0,8.93,4993985.0,6.97,-5539905.0,-7.74
1405,301195,北路智控,32.13,1.55,545270.0,0.64,0.0,0.0,545270.0,0.64,4052811.0,4.75,-4598080.0,-5.38
1406,002348,高乐股份,3.19,-0.31,542424.0,1.12,1600000.0,3.31,-1057576.0,-2.18,533285.0,1.1,-1075709.0,-2.22
1407,301303,真兰仪表,13.03,-0.53,535810.0,1.97,0.0,0.0,535810.0,1.97,-4289400.0,-15.77,3753590.0,13.8
1408,600218,全柴动力,8.11,-1.22,535271.0,0.93,-347713.0,-0.6,882984.0,1.53,-3336485.0,-5.79,2801214.0,4.86
1409,002873,新天药业,8.8,0.0,529788.0,2.32,0.0,0.0,529788.0,2.32,1278753.0,5.59,-1808541.0,-7.91
1410,688478,晶升股份,27.63,-1.6,517045.0,1.95,76589.0,0.29,440456.0,1.66,2355921.0,8.89,-2872966.0,-10.84
1411,003028,振邦智能,41.45,-0.29,513925.0,0.75,-2863729.0,-4.2,3377654.0,4.95,-2275527.0,-3.34,1761602.0,2.58
1412,605188,国光连锁,14.47,0.84,508983.0,0.08,-5044921.0,-0.81,5553904.0,0.89,-1935709.0,-0.31,1426720.0,0.23
1413,600984,建设机械,3.39,-0.59,508980.0,1.42,39940.0,0.11,469040.0,1.31,211851.0,0.59,-720831.0,-2.01
1414,603291,联合水务,11.17,-1.24,508613.0,1.69,-219655.0,-0.73,728268.0,2.42,1176156.0,3.91,-1684770.0,-5.59
1415,600197,伊力特,14.71,-0.34,508534.0,1.37,1508325.0,4.07,-999791.0,-2.7,-172407.0,-0.47,-336127.0,-0.91
1416,601566,九牧王,8.37,0.6,507326.0,2.09,-542195.0,-2.23,1049521.0,4.31,-114431.0,-0.47,-392895.0,-1.61
1417,301469,恒达新材,23.6,0.0,506754.0,2.95,0.0,0.0,506754.0,2.95,369854.0,2.15,-876608.0,-5.11
1418,688633,星球石墨,26.64,0.08,503385.0,2.77,0.0,0.0,503385.0,2.77,-841454.0,-4.63,338068.0,1.86
1419,603168,莎普爱思,6.49,0.0,502338.0,1.82,646502.0,2.34,-144164.0,-0.52,-1443291.0,-5.23,940954.0,3.41
1420,002397,梦洁股份,3.66,0.0,500787.0,1.26,-1168090.0,-2.95,1668877.0,4.21,167013.0,0.42,-667800.0,-1.69
1421,601139,深圳燃气,6.43,0.63,499668.0,0.63,4204311.0,5.3,-3704643.0,-4.67,-5184834.0,-6.54,4685166.0,5.91
1422,600241,时代万恒,6.76,-0.29,498946.0,2.73,434303.0,2.38,64643.0,0.35,-509772.0,-2.79,10826.0,0.06
1423,603980,吉华集团,4.4,0.23,497812.0,1.75,-149449.0,-0.53,647261.0,2.28,-1196269.0,-4.21,698457.0,2.46
1424,002188,中天服务,4.66,-0.21,497687.0,0.78,0.0,0.0,497687.0,0.78,-2281091.0,-3.59,1783404.0,2.8
1425,600168,武汉控股,4.57,0.0,494157.0,1.98,-307108.0,-1.23,801265.0,3.21,80546.0,0.32,-574701.0,-2.3
1426,603976,正川股份,16.91,-0.18,480676.0,3.19,0.0,0.0,480676.0,3.19,872037.0,5.78,-1352713.0,-8.97
1427,301051,信濠光电,20.86,-2.25,478317.0,1.72,2094172.0,7.54,-1615855.0,-5.82,1429178.0,5.15,-1907495.0,-6.87
1428,603730,岱美股份,7.7,-0.39,469782.0,1.12,-148445.0,-0.35,618227.0,1.47,-65720.0,-0.16,-404062.0,-0.96
1429,002307,北新路桥,3.95,-1.0,464194.0,0.49,-5781491.0,-6.05,6245685.0,6.53,340328.0,0.36,-804522.0,-0.84
1430,601999,出版传媒,6.3,-1.1,462652.0,1.28,173584.0,0.48,289068.0,0.8,-32871.0,-0.09,-429781.0,-1.19
1431,688287,ST观典,4.05,-1.94,455887.0,3.26,40553.0,0.29,415334.0,2.97,-394353.0,-2.82,-61536.0,-0.44
1432,301167,建研设计,13.22,-0.53,454875.0,1.71,0.0,0.0,454875.0,1.71,-1157723.0,-4.36,702848.0,2.65
1433,600721,百花医药,7.01,0.43,449757.0,0.14,2559676.0,0.81,-2109919.0,-0.67,-2094126.0,-0.66,1644369.0,0.52
1434,688448,磁谷科技,27.29,-2.74,442613.0,2.23,-59489.0,-0.3,502102.0,2.53,45989.0,0.23,-488601.0,-2.46
1435,688468,科美诊断,7.03,-0.28,442345.0,1.64,-241905.0,-0.9,684250.0,2.54,-2596979.0,-9.65,2154634.0,8.01
1436,688357,建龙微纳,23.72,-0.96,442252.0,2.55,0.0,0.0,442252.0,2.55,-1055458.0,-6.09,613206.0,3.54
1437,301295,美硕科技,20.88,-0.95,439867.0,2.35,0.0,0.0,439867.0,2.35,-361450.0,-1.93,-78417.0,-0.42
1438,600103,青山纸业,2.14,0.94,437893.0,0.71,-778236.0,-1.26,1216129.0,1.97,220342.0,0.36,-658237.0,-1.07
1439,002775,文科股份,3.27,-0.91,434644.0,1.78,-1138500.0,-4.67,1573144.0,6.45,2866493.0,11.75,-3301137.0,-13.53
1440,300140,节能环境,5.39,-0.74,430309.0,1.24,716808.0,2.07,-286499.0,-0.83,-1321043.0,-3.82,890734.0,2.58
1441,002360,同德化工,4.7,-0.21,427601.0,2.27,896325.0,4.76,-468724.0,-2.49,-1977184.0,-10.51,1549583.0,8.23
1442,603810,丰山集团,13.4,1.13,422698.0,1.55,-20042.0,-0.07,442740.0,1.62,-1694920.0,-6.21,1272222.0,4.66
1443,301307,美利信,25.46,2.41,416411.0,0.13,2152498.0,0.69,-1736087.0,-0.55,4987317.0,1.59,-5403728.0,-1.72
1444,600222,太龙药业,5.18,0.97,411681.0,0.59,7771383.0,11.15,-7359702.0,-10.56,228359.0,0.33,-640040.0,-0.92
1445,603332,苏州龙杰,9.38,0.0,407960.0,0.84,907920.0,1.88,-499960.0,-1.03,-2662589.0,-5.5,2254629.0,4.66
1446,600874,创业环保,5.72,1.42,406361.0,0.77,120701.0,0.23,285660.0,0.54,-2074927.0,-3.94,1668566.0,3.17
1447,002977,天箭科技,27.66,0.58,401434.0,0.42,690144.0,0.72,-288710.0,-0.3,-3894688.0,-4.05,3493256.0,3.64
1448,688139,海尔生物,31.89,-1.02,401236.0,0.57,-530495.0,-0.76,931731.0,1.34,3947949.0,5.66,-4349184.0,-6.23
1449,300959,线上线下,37.89,-2.97,397972.0,0.39,-1153819.0,-1.14,1551791.0,1.54,-942571.0,-0.93,544599.0,0.54
1450,300187,永清环保,4.88,1.04,396788.0,1.28,1474329.0,4.75,-1077541.0,-3.47,-1776596.0,-5.72,1379808.0,4.44
1451,002029,七 匹 狼,6.2,0.49,393068.0,1.14,2350236.0,6.81,-1957168.0,-5.67,-1737230.0,-5.04,1344162.0,3.9
1452,688718,唯赛勃,11.01,-0.81,390719.0,3.86,1097485.0,10.85,-706766.0,-6.99,852114.0,8.43,-1242831.0,-12.29
1453,600568,ST中珠,1.3,0.78,388280.0,4.32,1196190.0,13.32,-807910.0,-9.0,23653.0,0.26,-411932.0,-4.59
1454,688528,秦川物联,8.69,-0.69,387414.0,4.26,0.0,0.0,387414.0,4.26,1692754.0,18.64,-2080170.0,-22.9
1455,301126,达嘉维康,10.27,-0.77,385097.0,1.1,0.0,0.0,385097.0,1.1,1336024.0,3.83,-1721121.0,-4.94
1456,002072,凯瑞德,4.45,-0.89,383710.0,1.66,0.0,0.0,383710.0,1.66,-579743.0,-2.51,196033.0,0.85
1457,603217,元利科技,17.82,0.73,382943.0,1.02,821972.0,2.18,-439029.0,-1.17,1288299.0,3.42,-1671241.0,-4.44
1458,301197,工大科雅,14.13,-1.26,382577.0,1.48,0.0,0.0,382577.0,1.48,-735615.0,-2.84,353038.0,1.36
1459,688500,慧辰股份,28.88,-3.7,374669.0,1.17,-199157.0,-0.62,573826.0,1.79,2578090.0,8.05,-2952758.0,-9.22
1460,603759,海天股份,8.12,0.37,372422.0,1.19,-79876.0,-0.25,452298.0,1.44,-1422030.0,-4.53,1049608.0,3.35
1461,688051,佳华科技,21.71,-2.38,372410.0,3.14,0.0,0.0,372410.0,3.14,-941051.0,-7.92,568641.0,4.79
1462,300512,中亚股份,7.15,-1.52,372361.0,2.02,0.0,0.0,372361.0,2.02,-888735.0,-4.83,516374.0,2.81
1463,000612,焦作万方,6.72,-1.18,370620.0,0.34,3260311.0,2.99,-2889691.0,-2.65,-2507052.0,-2.3,2136432.0,1.96
1464,000061,农 产 品,6.63,0.15,370561.0,0.54,2364705.0,3.43,-1994144.0,-2.89,-3222009.0,-4.67,2851448.0,4.14
1465,000509,华塑控股,3.02,-1.31,369120.0,1.88,0.0,0.0,369120.0,1.88,-725173.0,-3.69,356054.0,1.81
1466,688383,新益昌,40.93,-1.66,366904.0,1.8,46184.0,0.23,320720.0,1.57,251442.0,1.23,-618347.0,-3.03
1467,300577,开润股份,19.81,0.35,364542.0,0.4,2620593.0,2.89,-2256051.0,-2.49,-3693633.0,-4.07,3329091.0,3.67
1468,002802,洪汇新材,14.56,-1.22,361098.0,1.01,0.0,0.0,361098.0,1.01,-1350916.0,-3.76,989818.0,2.76
1469,300668,杰恩设计,16.67,-0.83,360591.0,2.2,-165402.0,-1.01,525993.0,3.21,-40588.0,-0.25,-320003.0,-1.95
1470,002748,ST世龙,8.65,0.23,359780.0,1.03,414654.0,1.19,-54874.0,-0.16,-2089012.0,-6.0,1729232.0,4.97
1471,688289,圣湘生物,19.16,-1.14,342641.0,0.58,-1501691.0,-2.55,1844332.0,3.13,-1913480.0,-3.24,1570839.0,2.66
1472,002395,双象股份,16.81,0.48,342026.0,0.24,-6157907.0,-4.35,6499933.0,4.59,1597691.0,1.13,-1939717.0,-1.37
1473,603880,南卫股份,4.9,-1.21,340909.0,2.04,0.0,0.0,340909.0,2.04,-938133.0,-5.61,597224.0,3.57
1474,688257,新锐股份,21.39,-0.28,340119.0,1.29,-1816815.0,-6.88,2156934.0,8.17,-2262755.0,-8.57,1922636.0,7.28
1475,301588,美新科技,16.62,-0.72,335460.0,1.28,1220143.0,4.65,-884683.0,-3.37,769277.0,2.93,-1104736.0,-4.21
1476,600587,新华医疗,15.27,-0.13,326275.0,0.63,337765.0,0.65,-11490.0,-0.02,-1615770.0,-3.1,1289496.0,2.48
1477,605289,罗曼股份,24.16,-1.06,322233.0,0.46,-5338972.0,-7.56,5661205.0,8.02,-180998.0,-0.26,-141235.0,-0.2
1478,002408,齐翔腾达,4.64,0.22,316142.0,0.52,3362467.0,5.52,-3046325.0,-5.0,-188587.0,-0.31,-127555.0,-0.21
1479,688429,时创能源,13.05,-2.03,313727.0,2.59,0.0,0.0,313727.0,2.59,-220220.0,-1.82,-93507.0,-0.77
1480,000407,胜利股份,3.24,0.93,312892.0,0.84,2395068.0,6.44,-2082176.0,-5.6,-3664743.0,-9.86,3351852.0,9.02
1481,603139,康惠制药,18.4,-0.97,309046.0,0.87,-537040.0,-1.51,846086.0,2.37,1521308.0,4.26,-1830354.0,-5.13
1482,002848,高斯贝尔,5.23,-3.51,297824.0,0.86,0.0,0.0,297824.0,0.86,-97718.0,-0.28,-200106.0,-0.58
1483,301361,众智科技,29.43,-1.08,296686.0,0.77,0.0,0.0,296686.0,0.77,-900478.0,-2.35,603792.0,1.57
1484,688011,新光光电,15.68,-2.97,296442.0,3.02,0.0,0.0,296442.0,3.02,545195.0,5.56,-841638.0,-8.59
1485,688310,迈得医疗,11.0,-1.08,294289.0,3.03,0.0,0.0,294289.0,3.03,-808632.0,-8.33,514343.0,5.3
1486,300106,西部牧业,10.79,-3.75,292293.0,0.11,913123.0,0.36,-620830.0,-0.24,2167956.0,0.85,-2460249.0,-0.97
1487,301150,中一科技,18.71,0.11,287201.0,0.69,0.0,0.0,287201.0,0.69,330294.0,0.8,-617495.0,-1.49
1488,300971,博亚精工,21.4,-1.65,284901.0,0.44,1146505.0,1.77,-861604.0,-1.33,1575247.0,2.43,-1860148.0,-2.87
1489,688004,博汇科技,15.25,-1.42,279783.0,1.61,0.0,0.0,279783.0,1.61,906221.0,5.21,-1186004.0,-6.82
1490,600847,万里股份,8.75,-1.24,276404.0,1.94,57395.0,0.4,219009.0,1.54,-214325.0,-1.51,-62079.0,-0.44
1491,300711,广哈通信,21.13,-1.9,266156.0,0.33,2573618.0,3.23,-2307462.0,-2.89,-1730781.0,-2.17,1464625.0,1.84
1492,600288,大恒科技,8.43,-1.75,265472.0,0.43,-526961.0,-0.85,792433.0,1.28,698153.0,1.13,-963625.0,-1.55
1493,300449,汉邦高科,7.25,-0.41,265217.0,0.38,-2153673.0,-3.1,2418890.0,3.48,-867477.0,-1.25,602260.0,0.87
1494,301587,中瑞股份,20.59,-1.34,259796.0,1.0,0.0,0.0,259796.0,1.0,-1543378.0,-5.94,1283582.0,4.94
1495,301512,智信精密,36.62,-2.14,258706.0,0.75,-543092.0,-1.58,801798.0,2.34,3870469.0,11.27,-4129175.0,-12.03
1496,002330,得利斯,4.46,0.22,256822.0,0.52,0.0,0.0,256822.0,0.52,-1306152.0,-2.64,1049330.0,2.12
1497,603055,台华新材,9.94,-0.2,243121.0,0.31,-1717715.0,-2.22,1960836.0,2.54,-5533541.0,-7.16,5290420.0,6.85
1498,300761,立华股份,19.92,0.1,243028.0,0.08,-3052318.0,-0.96,3295346.0,1.04,8386191.0,2.65,-8629218.0,-2.73
1499,300535,达威股份,14.16,-1.8,239518.0,1.01,0.0,0.0,239518.0,1.01,426756.0,1.8,-666274.0,-2.81
1500,300834,星辉环材,20.01,0.7,238904.0,1.4,0.0,0.0,238904.0,1.4,-1328907.0,-7.81,1090003.0,6.41
1501,688530,欧莱新材,16.0,-2.26,235325.0,1.49,0.0,0.0,235325.0,1.49,-100762.0,-0.64,-134562.0,-0.85
1502,600854,春兰股份,4.51,0.0,235119.0,0.71,-1417143.0,-4.3,1652262.0,5.01,-3686402.0,-11.17,3451283.0,10.46
1503,688115,思林杰,35.0,-2.23,234220.0,2.03,0.0,0.0,234220.0,2.03,-543620.0,-4.72,309400.0,2.68
1504,300639,凯普生物,5.09,-0.97,228428.0,0.79,0.0,0.0,228428.0,0.79,-1670465.0,-5.79,1442036.0,4.99
1505,600549,厦门钨业,18.9,-0.47,216020.0,0.08,3416526.0,1.28,-3200506.0,-1.2,-8734991.0,-3.28,8518971.0,3.2
1506,603102,百合股份,42.28,6.63,213069.0,0.13,7263770.0,4.46,-7050701.0,-4.33,-1815025.0,-1.11,1601956.0,0.98
1507,002702,海欣食品,4.08,-3.77,212272.0,0.09,-2717755.0,-1.09,2930027.0,1.18,2146265.0,0.86,-2358536.0,-0.95
1508,301488,豪恩汽电,60.28,-1.44,208681.0,0.13,3226530.0,2.06,-3017849.0,-1.92,185534.0,0.12,-394215.0,-0.25
1509,688638,誉辰智能,28.56,-1.75,207387.0,6.28,0.0,0.0,207387.0,6.28,63086.0,1.91,-270473.0,-8.19
1510,001255,博菲电气,25.61,-1.27,206616.0,1.07,0.0,0.0,206616.0,1.07,540157.0,2.79,-746773.0,-3.85
1511,603059,倍加洁,22.03,1.85,201284.0,0.43,-28146.0,-0.06,229430.0,0.49,94882.0,0.2,-296166.0,-0.64
1512,600757,长江传媒,9.41,1.18,200813.0,0.18,-2859313.0,-2.61,3060126.0,2.8,3355245.0,3.07,-3556059.0,-3.25
1513,603303,得邦照明,11.8,0.0,200438.0,1.33,-24570.0,-0.16,225008.0,1.5,-802320.0,-5.34,601882.0,4.01
1514,301132,满坤科技,23.85,-1.53,198925.0,0.52,0.0,0.0,198925.0,0.52,-4356542.0,-11.4,4157617.0,10.88
1515,600012,皖通高速,17.6,0.17,196693.0,0.47,287083.0,0.69,-90390.0,-0.22,2713380.0,6.52,-2910075.0,-6.99
1516,688670,金迪克,11.14,0.18,192971.0,1.96,0.0,0.0,192971.0,1.96,1038763.0,10.57,-1231734.0,-12.53
1517,301072,中捷精工,18.81,-1.36,191545.0,0.63,-360854.0,-1.19,552399.0,1.82,1658523.0,5.47,-1850068.0,-6.1
1518,603377,ST东时,3.15,0.0,188878.0,0.59,-401668.0,-1.26,590546.0,1.85,575687.0,1.81,-764565.0,-2.4
1519,000629,钒钛股份,2.68,-0.37,187189.0,0.15,-669414.0,-0.53,856603.0,0.68,-415857.0,-0.33,228669.0,0.18
1520,603043,广州酒家,16.14,0.62,184515.0,0.36,403389.0,0.78,-218874.0,-0.42,-1379483.0,-2.66,1194968.0,2.3
1521,688376,美埃科技,38.21,-2.82,184108.0,0.59,0.0,0.0,184108.0,0.59,2825639.0,9.12,-3009748.0,-9.72
1522,002527,新时达,12.73,-1.77,183636.0,0.08,4334493.0,1.84,-4150857.0,-1.76,-11694276.0,-4.95,11510640.0,4.88
1523,603132,金徽股份,11.19,-0.36,178802.0,1.09,-249314.0,-1.52,428116.0,2.61,-272465.0,-1.66,93663.0,0.57
1524,605298,必得科技,12.42,-3.87,177759.0,0.77,-89640.0,-0.39,267399.0,1.15,-1669984.0,-7.2,1492225.0,6.44
1525,600939,重庆建工,2.89,0.7,176815.0,0.14,-2247984.0,-1.81,2424799.0,1.95,6594358.0,5.3,-6771172.0,-5.44
1526,600689,上海三毛,11.58,0.61,176506.0,0.28,-1131208.0,-1.77,1307714.0,2.04,6719970.0,10.5,-6896476.0,-10.78
1527,301151,冠龙节能,14.58,-0.48,175172.0,0.73,-1138179.0,-4.77,1313351.0,5.5,-198608.0,-0.83,23436.0,0.1
1528,300149,睿智医药,5.83,-0.17,173896.0,0.26,130800.0,0.2,43096.0,0.07,2704219.0,4.1,-2878115.0,-4.36
1529,002878,元隆雅图,13.56,-1.31,168627.0,0.27,-456976.0,-0.72,625603.0,0.99,-2921791.0,-4.6,2753164.0,4.34
1530,002772,众兴菌业,7.78,0.26,165077.0,0.18,0.0,0.0,165077.0,0.18,-3440716.0,-3.79,3275638.0,3.6
1531,601992,金隅集团,1.56,-0.64,164535.0,0.53,1079731.0,3.46,-915196.0,-2.94,629669.0,2.02,-794204.0,-2.55
1532,688682,霍莱沃,30.86,-1.56,159392.0,0.87,895242.0,4.88,-735850.0,-4.01,-731898.0,-3.99,572505.0,3.12
1533,688335,复洁环保,9.96,0.71,156528.0,1.29,-27942.0,-0.23,184470.0,1.52,748231.0,6.17,-904760.0,-7.47
1534,688314,康拓医疗,27.49,0.66,155465.0,1.03,0.0,0.0,155465.0,1.03,-845100.0,-5.61,689635.0,4.58
1535,002458,益生股份,9.47,1.18,155433.0,0.12,502357.0,0.4,-346924.0,-0.28,-1754492.0,-1.41,1599060.0,1.28
1536,605580,恒盛能源,10.43,1.16,152645.0,0.62,186035.0,0.75,-33390.0,-0.13,684296.0,2.76,-836940.0,-3.38
1537,688560,明冠新材,12.12,-2.26,145355.0,0.73,-332293.0,-1.66,477648.0,2.38,555926.0,2.77,-701281.0,-3.5
1538,301109,军信股份,20.29,0.95,143361.0,0.11,1014019.0,0.79,-870658.0,-0.68,-1374196.0,-1.08,1230835.0,0.96
1539,002554,惠博普,2.35,-1.26,142974.0,0.36,1050200.0,2.63,-907226.0,-2.27,-792238.0,-1.98,649264.0,1.62
1540,301222,浙江恒威,26.26,0.23,135961.0,0.6,0.0,0.0,135961.0,0.6,163093.0,0.73,-299054.0,-1.33
1541,200055,方大Ｂ,1.53,0.66,135771.0,11.17,0.0,0.0,135771.0,11.17,6802.0,0.56,-142574.0,-11.73
1542,001205,盛航股份,16.98,-2.13,135171.0,0.35,0.0,0.0,135171.0,0.35,-290248.0,-0.75,155078.0,0.4
1543,688679,通源环境,10.87,-1.63,134268.0,1.02,0.0,0.0,134268.0,1.02,1416382.0,10.8,-1550650.0,-11.83
1544,688733,壹石通,16.05,-1.65,134000.0,0.68,-174208.0,-0.89,308208.0,1.57,148133.0,0.76,-282134.0,-1.44
1545,000401,冀东水泥,4.91,-0.41,131849.0,0.34,0.0,0.0,131849.0,0.34,-776229.0,-1.99,644380.0,1.65
1546,603032,德新科技,12.77,-1.92,131829.0,0.36,-1240277.0,-3.42,1372106.0,3.78,-1281007.0,-3.53,1149178.0,3.17
1547,300518,新迅达,9.53,-0.73,129791.0,0.4,0.0,0.0,129791.0,0.4,2833137.0,8.7,-2962928.0,-9.1
1548,605168,三人行,26.08,-1.84,127575.0,0.28,-176329.0,-0.39,303904.0,0.67,-3040078.0,-6.68,2912504.0,6.4
1549,603007,ST花王,4.67,-1.68,120148.0,0.19,519730.0,0.8,-399582.0,-0.62,-2412373.0,-3.73,2292225.0,3.55
1550,300020,*ST银江,3.7,-0.8,118860.0,0.15,1738302.0,2.23,-1619442.0,-2.07,2448261.0,3.14,-2567120.0,-3.29
1551,001238,浙江正特,29.39,1.63,114770.0,0.63,0.0,0.0,114770.0,0.63,710324.0,3.88,-825094.0,-4.5
1552,301135,瑞德智能,23.14,-0.69,112835.0,0.26,344082.0,0.79,-231247.0,-0.53,-675896.0,-1.56,563061.0,1.3
1553,002021,中捷资源,2.11,-1.4,111490.0,0.27,-2208335.0,-5.34,2319825.0,5.61,295868.0,0.72,-407359.0,-0.99
1554,001965,招商公路,12.77,-0.31,111466.0,0.12,-3465318.0,-3.66,3576784.0,3.78,5696735.0,6.02,-5808201.0,-6.14
1555,600193,创兴资源,3.14,-0.95,107109.0,0.27,1227237.0,3.08,-1120128.0,-2.81,614768.0,1.54,-721877.0,-1.81
1556,900906,中毅达B,0.255,4.08,104517.0,12.96,0.0,0.0,104517.0,12.96,-5520.0,-0.68,-98997.0,-12.28
1557,600110,诺德股份,3.52,-0.56,103793.0,0.18,584591.0,1.02,-480798.0,-0.84,-4387614.0,-7.67,4283822.0,7.49
1558,300365,恒华科技,5.39,-2.88,103010.0,0.17,-2431500.0,-4.01,2534510.0,4.18,3154321.0,5.2,-3257331.0,-5.37
1559,003013,地铁设计,15.82,0.19,102616.0,0.17,-1432483.0,-2.36,1535099.0,2.53,-371119.0,-0.61,268503.0,0.44
1560,002637,赞宇科技,9.2,0.44,102098.0,0.22,0.0,0.0,102098.0,0.22,-1954704.0,-4.24,1852606.0,4.02
1561,688125,安达智能,31.53,-2.66,101546.0,0.52,16392.0,0.08,85154.0,0.44,2149807.0,11.07,-2251354.0,-11.59
1562,300774,倍杰特,8.36,-1.18,101369.0,0.49,0.0,0.0,101369.0,0.49,-1755596.0,-8.42,1654227.0,7.94
1563,002644,佛慈制药,7.77,0.78,98171.0,0.53,0.0,0.0,98171.0,0.53,-1114240.0,-6.07,1016069.0,5.53
1564,301448,开创电气,20.04,-1.52,96649.0,0.25,1899642.0,5.01,-1802993.0,-4.75,3397848.0,8.95,-3494497.0,-9.21
1565,603005,晶方科技,27.33,-1.94,96406.0,0.02,10208663.0,2.11,-10112257.0,-2.09,-5825921.0,-1.2,5729515.0,1.18
1566,300371,汇中股份,10.19,-0.49,95741.0,0.35,0.0,0.0,95741.0,0.35,1965980.0,7.14,-2061720.0,-7.49
1567,200539,粤电力Ｂ,1.84,1.1,92183.0,5.6,0.0,0.0,92183.0,5.6,-129313.0,-7.86,37130.0,2.26
1568,000561,烽火电子,7.26,-1.36,90963.0,0.18,2171780.0,4.18,-2080817.0,-4.01,-928947.0,-1.79,837984.0,1.61
1569,688623,双元科技,56.82,-0.32,86187.0,0.44,-2652495.0,-13.68,2738682.0,14.12,-238834.0,-1.23,152647.0,0.79
1570,603301,振德医疗,20.94,0.43,83757.0,0.26,1388368.0,4.28,-1304611.0,-4.02,-1227090.0,-3.79,1143333.0,3.53
1571,000668,荣丰控股,4.85,-6.01,79337.0,0.11,-992285.0,-1.36,1071622.0,1.47,7167213.0,9.84,-7246550.0,-9.95
1572,300642,透景生命,13.22,-0.97,73084.0,0.28,0.0,0.0,73084.0,0.28,-908897.0,-3.43,835813.0,3.15
1573,301500,飞南资源,19.1,-1.09,70521.0,0.14,0.0,0.0,70521.0,0.14,3892979.0,7.95,-3963500.0,-8.09
1574,600115,中国东航,3.75,0.27,70206.0,0.04,4278315.0,2.68,-4208109.0,-2.63,3228334.0,2.02,-3298539.0,-2.06
1575,603130,云中马,23.55,-1.42,65715.0,0.11,-111792.0,-0.19,177507.0,0.3,4838905.0,8.29,-4904620.0,-8.4
1576,603162,海通发展,7.9,-1.0,53679.0,0.09,1394276.0,2.25,-1340597.0,-2.16,-4742239.0,-7.65,4688560.0,7.56
