序号,代码,名称,最新价,今日涨跌幅,今日主力净流入-净额,今日主力净流入-净占比,今日超大单净流入-净额,今日超大单净流入-净占比,今日大单净流入-净额,今日大单净流入-净占比,今日中单净流入-净额,今日中单净流入-净占比,今日小单净流入-净额,今日小单净流入-净占比
3328,603843,正平股份,3.21,0.94,-1551940.0,-1.78,6124488.0,7.03,-7676428.0,-8.81,-3323747.0,-3.82,4875686.0,5.6
3329,601996,丰林集团,1.98,0.51,-1552721.0,-6.15,-1151342.0,-4.56,-401379.0,-1.59,750462.0,2.97,802259.0,3.18
3330,300885,海昌新材,12.95,2.86,-1553553.0,-1.43,894556.0,0.83,-2448109.0,-2.26,-3328538.0,-3.07,4882090.0,4.51
3331,688523,航天环宇,19.68,2.29,-1554318.0,-3.3,-2094816.0,-4.45,540498.0,1.15,98345.0,0.21,1455973.0,3.1
3332,603392,万泰生物,66.95,-0.53,-1554968.0,-1.25,2737614.0,2.21,-4292582.0,-3.46,-2082035.0,-1.68,3637004.0,2.93
3333,603316,诚邦股份,5.46,1.49,-1555580.0,-6.42,-209071.0,-0.86,-1346509.0,-5.55,-1870260.0,-7.71,3425840.0,14.13
3334,688171,纬德信息,17.65,1.44,-1563192.0,-12.61,-1750000.0,-14.11,186808.0,1.51,868182.0,7.0,695009.0,5.6
3335,601808,中海油服,13.4,0.15,-1565564.0,-2.29,1304972.0,1.91,-2870536.0,-4.2,673314.0,0.98,892250.0,1.31
3336,300147,ST香雪,6.26,2.12,-1566373.0,-0.98,-2436197.0,-1.52,869824.0,0.54,6657837.0,4.16,-5091465.0,-3.18
3337,002293,罗莱生活,8.31,0.12,-1573517.0,-4.87,-1344826.0,-4.16,-228691.0,-0.71,43750.0,0.14,1529767.0,4.73
3338,688090,瑞松科技,37.2,0.68,-1573651.0,-3.01,-2500782.0,-4.78,927131.0,1.77,2073612.0,3.96,-499961.0,-0.96
3339,601728,中国电信,7.93,-0.5,-1575254.0,-0.26,16927692.0,2.82,-18502946.0,-3.08,-52108054.0,-8.68,53683308.0,8.94
3340,000576,甘化科工,7.04,2.92,-1577264.0,-2.46,0.0,0.0,-1577264.0,-2.46,619027.0,0.97,958237.0,1.5
3341,600804,*ST鹏博,0.84,-4.55,-1582476.0,-53.91,-659148.0,-22.46,-923328.0,-31.46,597744.0,20.36,984732.0,33.55
3342,688101,三达膜,12.66,0.16,-1584251.0,-7.91,-366793.0,-1.83,-1217458.0,-6.08,3293954.0,16.44,-1709703.0,-8.53
3343,002274,华昌化工,7.3,0.41,-1590337.0,-3.94,-516140.0,-1.28,-1074197.0,-2.66,-589377.0,-1.46,2179714.0,5.39
3344,688335,复洁环保,9.75,-0.31,-1597341.0,-16.04,-1388202.0,-13.94,-209139.0,-2.1,1658743.0,16.66,-61402.0,-0.62
3345,300092,科新机电,11.59,2.57,-1606323.0,-1.57,680372.0,0.67,-2286695.0,-2.24,-1305497.0,-1.28,2911820.0,2.85
3346,000881,中广核技,6.57,0.77,-1609853.0,-5.44,0.0,0.0,-1609853.0,-5.44,-284394.0,-0.96,1894247.0,6.41
3347,603931,格林达,29.99,0.3,-1610312.0,-1.4,-2685392.0,-2.33,1075080.0,0.93,4375022.0,3.8,-2764708.0,-2.4
3348,300920,润阳科技,24.26,1.0,-1613483.0,-1.22,1885482.0,1.43,-3498965.0,-2.65,-1442153.0,-1.09,3055636.0,2.32
3349,605299,舒华体育,8.41,0.24,-1618865.0,-5.1,-461649.0,-1.45,-1157216.0,-3.65,-85528.0,-0.27,1704393.0,5.37
3350,300515,三德科技,15.09,-2.65,-1623822.0,-1.0,3644551.0,2.24,-5268373.0,-3.24,9651867.0,5.94,-8028045.0,-4.94
3351,003023,彩虹集团,19.0,2.81,-1625864.0,-2.98,-3808653.0,-6.98,2182789.0,4.0,2224052.0,4.08,-598188.0,-1.1
3352,300190,维尔利,2.96,1.37,-1627974.0,-9.1,0.0,0.0,-1627974.0,-9.1,303350.0,1.7,1324624.0,7.41
3353,002546,新联电子,4.44,1.83,-1629704.0,-2.74,1326000.0,2.23,-2955704.0,-4.97,12249.0,0.02,1617455.0,2.72
3354,600052,东望时代,4.11,0.49,-1636954.0,-10.77,-168122.0,-1.11,-1468832.0,-9.66,-475491.0,-3.13,2112445.0,13.9
3355,002420,毅昌科技,5.68,1.43,-1637589.0,-4.19,0.0,0.0,-1637589.0,-4.19,-1160034.0,-2.97,2797623.0,7.17
3356,002375,亚厦股份,3.63,0.28,-1642980.0,-6.0,-173462.0,-0.63,-1469518.0,-5.37,1529933.0,5.59,113047.0,0.41
3357,300949,奥雅股份,29.77,0.2,-1646238.0,-7.03,0.0,0.0,-1646238.0,-7.03,-1382403.0,-5.9,3028641.0,12.93
3358,603706,东方环宇,18.13,2.66,-1646609.0,-5.79,38036.0,0.13,-1684645.0,-5.92,1999364.0,7.03,-352755.0,-1.24
3359,600234,*ST科新,6.25,-2.04,-1649093.0,-24.76,-440035.0,-6.61,-1209058.0,-18.15,674877.0,10.13,974217.0,14.63
3360,301046,能辉科技,18.33,0.77,-1649563.0,-6.45,-1445388.0,-5.65,-204175.0,-0.8,952723.0,3.73,696840.0,2.72
3361,301278,快可电子,30.83,1.38,-1649866.0,-6.54,0.0,0.0,-1649866.0,-6.54,-1419192.0,-5.63,3069058.0,12.17
3362,300133,华策影视,7.15,3.92,-1650140.0,-0.3,-18967922.0,-3.44,17317782.0,3.14,-8617665.0,-1.56,10267805.0,1.86
3363,600476,湘邮科技,14.78,1.65,-1650708.0,-3.38,-1065761.0,-2.18,-584947.0,-1.2,-1196363.0,-2.45,2847071.0,5.83
3364,603421,鼎信通讯,6.31,0.48,-1655270.0,-5.01,-674418.0,-2.04,-980852.0,-2.97,-1656247.0,-5.02,3311517.0,10.03
3365,600780,通宝能源,5.77,1.41,-1660151.0,-2.96,-1966389.0,-3.5,306238.0,0.55,3472327.0,6.19,-1812177.0,-3.23
3366,300948,冠中生态,9.04,0.67,-1661111.0,-8.7,-1439700.0,-7.54,-221411.0,-1.16,973613.0,5.1,687498.0,3.6
3367,002253,川大智胜,10.02,1.31,-1661192.0,-1.85,-560741.0,-0.62,-1100451.0,-1.23,-550495.0,-0.61,2211688.0,2.46
3368,300550,和仁科技,12.09,2.2,-1661453.0,-6.77,-1865129.0,-7.6,203676.0,0.83,-1979797.0,-8.06,3641250.0,14.83
3369,600613,神奇制药,6.12,1.66,-1668711.0,-5.34,-2638623.0,-8.44,969912.0,3.1,-1834590.0,-5.87,3503300.0,11.2
3370,002551,尚荣医疗,3.11,1.3,-1670409.0,-4.78,-955188.0,-2.73,-715221.0,-2.05,-2228775.0,-6.38,3899184.0,11.15
3371,002907,华森制药,13.16,1.0,-1671405.0,-3.49,0.0,0.0,-1671405.0,-3.49,-5534161.0,-11.56,7205566.0,15.05
3372,000669,ST金鸿,1.9,0.0,-1672852.0,-13.44,0.0,0.0,-1672852.0,-13.44,1605217.0,12.89,67636.0,0.54
3373,301176,逸豪新材,15.61,0.32,-1675335.0,-4.22,0.0,0.0,-1675335.0,-4.22,-37635.0,-0.09,1712970.0,4.32
3374,002816,和科达,10.66,-4.05,-1677318.0,-1.51,975749.0,0.88,-2653067.0,-2.39,-7314822.0,-6.6,8992139.0,8.12
3375,300649,杭州园林,10.69,0.85,-1679225.0,-5.53,0.0,0.0,-1679225.0,-5.53,-3248328.0,-10.7,4927553.0,16.23
3376,603636,南威软件,11.71,4.18,-1683698.0,-1.1,-3835831.0,-2.5,2152133.0,1.4,-78686.0,-0.05,1762385.0,1.15
3377,301279,金道科技,21.79,2.93,-1683723.0,-4.14,-4284.0,-0.01,-1679439.0,-4.13,-1488663.0,-3.66,3172386.0,7.81
3378,300032,金龙机电,3.98,1.27,-1698275.0,-3.46,-977986.0,-2.0,-720289.0,-1.47,-1200641.0,-2.45,2898916.0,5.91
3379,688513,苑东生物,39.7,7.3,-1704383.0,-0.68,-6255829.0,-2.49,4551446.0,1.81,-7284147.0,-2.9,8988529.0,3.58
3380,002491,通鼎互联,4.16,0.73,-1715734.0,-3.94,87354.0,0.2,-1803088.0,-4.14,-1939764.0,-4.45,3655498.0,8.38
3381,605378,野马电池,21.58,2.27,-1725753.0,-3.44,-205783.0,-0.41,-1519970.0,-3.03,-943103.0,-1.88,2668855.0,5.32
3382,300793,佳禾智能,14.95,2.26,-1728296.0,-1.38,-1408579.0,-1.12,-319717.0,-0.25,-7618833.0,-6.07,9347130.0,7.44
3383,301398,星源卓镁,49.18,4.08,-1739219.0,-2.04,-4251024.0,-4.98,2511805.0,2.94,4376439.0,5.13,-2637220.0,-3.09
3384,301311,昆船智能,16.04,-0.93,-1750712.0,-3.14,-2016499.0,-3.62,265787.0,0.48,4833516.0,8.67,-3082804.0,-5.53
3385,002350,北京科锐,6.11,1.16,-1751740.0,-4.88,0.0,0.0,-1751740.0,-4.88,-2065015.0,-5.76,3816755.0,10.64
3386,002191,劲嘉股份,3.63,1.11,-1753414.0,-7.15,0.0,0.0,-1753414.0,-7.15,-16508.0,-0.07,1769922.0,7.22
3387,688045,必易微,37.35,0.03,-1755832.0,-2.72,7166556.0,11.1,-8922388.0,-13.82,-2790224.0,-4.32,4546054.0,7.04
3388,300826,测绘股份,14.65,0.83,-1760828.0,-5.29,0.0,0.0,-1760828.0,-5.29,-1567724.0,-4.71,3328552.0,10.0
3389,688511,天微电子,12.56,-0.71,-1761046.0,-11.11,-289701.0,-1.83,-1471345.0,-9.28,-183615.0,-1.16,1944661.0,12.27
3390,002592,ST八菱,4.93,0.0,-1770894.0,-12.51,-458000.0,-3.23,-1312894.0,-9.27,1437335.0,10.15,333559.0,2.36
3391,300291,百纳千成,4.65,2.42,-1773343.0,-1.62,-44056.0,-0.04,-1729287.0,-1.58,-5139176.0,-4.69,6912519.0,6.3
3392,600182,S佳通,15.14,0.93,-1777229.0,-12.16,67633.0,0.46,-1844862.0,-12.62,422043.0,2.89,1355186.0,9.27
3393,300396,迪瑞医疗,13.43,1.21,-1778340.0,-6.62,0.0,0.0,-1778340.0,-6.62,1424583.0,5.31,353757.0,1.32
3394,600648,外高桥,12.18,0.25,-1781440.0,-3.12,-601383.0,-1.05,-1180057.0,-2.07,2518602.0,4.42,-737162.0,-1.29
3395,301090,华润材料,7.06,1.88,-1782950.0,-6.26,0.0,0.0,-1782950.0,-6.26,-1353277.0,-4.75,3136227.0,11.02
3396,688004,博汇科技,15.1,1.0,-1792235.0,-10.23,-1059100.0,-6.05,-733135.0,-4.19,809052.0,4.62,983184.0,5.61
3397,688348,昱能科技,40.97,1.49,-1793343.0,-4.09,-1200138.0,-2.74,-593205.0,-1.35,-1090177.0,-2.49,2883521.0,6.58
3398,301520,万邦医药,38.8,1.07,-1801676.0,-3.96,0.0,0.0,-1801676.0,-3.96,566209.0,1.24,1235467.0,2.71
3399,688238,和元生物,5.86,3.17,-1809687.0,-2.23,-26903.0,-0.03,-1782784.0,-2.2,2371248.0,2.92,-561561.0,-0.69
3400,603344,星德胜,23.1,2.76,-1810998.0,-2.87,1233597.0,1.95,-3044595.0,-4.82,-5134148.0,-8.13,6945146.0,11.0
3401,301339,通行宝,21.92,4.23,-1813892.0,-1.46,302422.0,0.24,-2116314.0,-1.7,4019228.0,3.24,-2205336.0,-1.78
3402,601619,嘉泽新能,3.6,1.98,-1815130.0,-1.52,81466.0,0.07,-1896596.0,-1.59,-30578.0,-0.03,1845708.0,1.55
3403,688529,豪森智能,16.22,1.63,-1815713.0,-7.25,-435528.0,-1.74,-1380185.0,-5.51,2072802.0,8.28,-257089.0,-1.03
3404,688376,美埃科技,37.75,0.11,-1817121.0,-8.57,-798852.0,-3.77,-1018269.0,-4.81,2431307.0,11.47,-614184.0,-2.9
3405,000528,柳    工,10.87,-0.46,-1822271.0,-0.84,3420047.0,1.59,-5242318.0,-2.43,-9730373.0,-4.51,11552643.0,5.36
3406,300694,蠡湖股份,12.71,1.36,-1822466.0,-3.53,0.0,0.0,-1822466.0,-3.53,58906.0,0.11,1763560.0,3.41
3407,300219,鸿利智汇,6.17,0.98,-1826027.0,-3.29,-2473882.0,-4.46,647855.0,1.17,-3207186.0,-5.78,5033214.0,9.07
3408,605599,菜百股份,12.82,2.72,-1833217.0,-1.67,-5255155.0,-4.78,3421938.0,3.11,4157405.0,3.78,-2324187.0,-2.11
3409,603444,吉比特,215.44,0.27,-1838545.0,-1.6,-693061.0,-0.6,-1145484.0,-0.99,-1784815.0,-1.55,3623361.0,3.14
3410,301252,同星科技,30.61,1.66,-1838730.0,-4.77,0.0,0.0,-1838730.0,-4.77,369393.0,0.96,1469336.0,3.81
3411,300462,华铭智能,8.42,2.06,-1838839.0,-5.27,0.0,0.0,-1838839.0,-5.27,1178527.0,3.38,660312.0,1.89
3412,300708,聚灿光电,11.1,1.65,-1839012.0,-2.04,-1545640.0,-1.71,-293372.0,-0.33,-899575.0,-1.0,2738587.0,3.04
3413,000543,皖能电力,7.6,1.47,-1840814.0,-0.59,-2250645.0,-0.73,409831.0,0.13,-10550754.0,-3.41,12391569.0,4.0
3414,603183,建研院,3.95,0.0,-1842521.0,-6.3,-2333868.0,-7.98,491347.0,1.68,1447528.0,4.95,394993.0,1.35
3415,301167,建研设计,13.12,-1.35,-1842552.0,-5.96,-998595.0,-3.23,-843957.0,-2.73,1078985.0,3.49,763568.0,2.47
3416,001223,欧克科技,46.11,0.79,-1842829.0,-9.74,0.0,0.0,-1842829.0,-9.74,267219.0,1.41,1575610.0,8.32
3417,603859,能科科技,29.35,4.86,-1843214.0,-0.99,2501031.0,1.34,-4344245.0,-2.32,1156425.0,0.62,686789.0,0.37
3418,600726,华电能源,2.23,1.36,-1845489.0,-4.31,1855258.0,4.33,-3700747.0,-8.64,-2036059.0,-4.75,3881548.0,9.06
3419,002606,大连电瓷,8.68,1.52,-1849197.0,-3.03,-1487700.0,-2.44,-361497.0,-0.59,-3154284.0,-5.18,5003481.0,8.21
3420,300767,震安科技,9.48,2.71,-1853511.0,-4.22,0.0,0.0,-1853511.0,-4.22,-2323522.0,-5.29,4177033.0,9.5
3421,688130,晶华微,27.52,0.66,-1857419.0,-4.0,-1062932.0,-2.29,-794487.0,-1.71,-1492941.0,-3.21,3350360.0,7.21
3422,600367,红星发展,13.48,1.89,-1858274.0,-1.37,2178359.0,1.61,-4036633.0,-2.99,-8317413.0,-6.15,10175687.0,7.52
3423,601326,秦港股份,3.18,0.0,-1860699.0,-4.29,-2004074.0,-4.62,143375.0,0.33,2374009.0,5.47,-513310.0,-1.18
3424,300429,强力新材,11.17,0.9,-1865937.0,-1.94,-917330.0,-0.95,-948607.0,-0.99,-2722787.0,-2.83,4588724.0,4.77
3425,002282,博深股份,7.03,1.01,-1866194.0,-8.46,0.0,0.0,-1866194.0,-8.46,1494902.0,6.77,371292.0,1.68
3426,300355,蒙草生态,4.32,1.17,-1866617.0,-1.5,4203602.0,3.38,-6070219.0,-4.88,-5530445.0,-4.45,7397063.0,5.95
3427,688565,力源科技,6.49,0.31,-1866624.0,-11.07,-92134.0,-0.55,-1774490.0,-10.52,2363456.0,14.01,-496832.0,-2.95
3428,603879,ST永悦,4.92,-1.01,-1867897.0,-2.88,-7353391.0,-11.33,5485494.0,8.45,2902466.0,4.47,-1034569.0,-1.59
3429,301360,荣旗科技,44.56,2.15,-1871252.0,-5.75,-1156489.0,-3.55,-714763.0,-2.2,-2471041.0,-7.59,4342293.0,13.35
3430,300111,向日葵,2.88,3.6,-1881387.0,-3.53,0.0,0.0,-1881387.0,-3.53,157857.0,0.3,1723530.0,3.23
3431,600624,复旦复华,6.37,1.59,-1886324.0,-2.47,1376650.0,1.81,-3262974.0,-4.28,-1999935.0,-2.62,3886258.0,5.1
3432,301260,格力博,12.87,3.13,-1890960.0,-5.86,-1287000.0,-3.99,-603960.0,-1.87,14322.0,0.04,1876638.0,5.81
3433,300506,*ST名家,3.46,0.58,-1894658.0,-9.93,190164.0,1.0,-2084822.0,-10.92,604878.0,3.17,1289780.0,6.76
3434,688237,超卓航科,23.6,2.12,-1896098.0,-10.79,0.0,0.0,-1896098.0,-10.79,932105.0,5.3,963993.0,5.49
3435,300368,ST汇金,4.79,0.21,-1899721.0,-3.57,-1331362.0,-2.5,-568359.0,-1.07,1553748.0,2.92,345973.0,0.65
3436,002919,名臣健康,15.61,1.96,-1899952.0,-3.49,3972051.0,7.29,-5872003.0,-10.78,-2777876.0,-5.1,4677829.0,8.59
3437,300535,达威股份,14.0,1.38,-1903314.0,-7.45,-999769.0,-3.92,-903545.0,-3.54,-1900329.0,-7.44,3803644.0,14.9
3438,300717,华信新材,15.07,1.82,-1904559.0,-7.13,-696771.0,-2.61,-1207788.0,-4.52,1363631.0,5.1,540928.0,2.02
3439,002438,江苏神通,10.48,1.16,-1912494.0,-2.91,-605333.0,-0.92,-1307161.0,-1.99,-963272.0,-1.47,2875766.0,4.37
3440,603527,众源新材,9.01,1.01,-1913681.0,-4.28,-212268.0,-0.47,-1701413.0,-3.8,-96300.0,-0.22,2009981.0,4.49
3441,300617,安靠智电,26.64,2.78,-1913868.0,-4.28,-3296386.0,-7.37,1382518.0,3.09,-162225.0,-0.36,2076093.0,4.64
3442,002482,广田集团,1.73,0.0,-1923919.0,-5.97,-1164636.0,-3.61,-759283.0,-2.35,-1157424.0,-3.59,3081342.0,9.56
3443,603709,中源家居,11.18,-4.12,-1925392.0,-1.53,-2088125.0,-1.66,162733.0,0.13,421041.0,0.33,1504352.0,1.2
3444,603100,川仪股份,23.42,1.83,-1937807.0,-1.32,2240362.0,1.52,-4178169.0,-2.84,1121601.0,0.76,816206.0,0.55
3445,001260,坤泰股份,17.98,4.47,-1939181.0,-5.5,102080.0,0.29,-2041261.0,-5.79,1613307.0,4.57,325874.0,0.92
3446,002862,实丰文化,23.38,2.41,-1940831.0,-2.0,0.0,0.0,-1940831.0,-2.0,-12328200.0,-12.68,14269031.0,14.68
3447,603194,中力股份,33.52,0.09,-1940934.0,-2.14,2027682.0,2.23,-3968616.0,-4.37,-426982.0,-0.47,2367918.0,2.61
3448,300683,海特生物,22.21,3.16,-1941209.0,-4.71,66150.0,0.16,-2007359.0,-4.87,1942745.0,4.72,-1536.0,0.0
3449,301503,智迪科技,35.59,2.27,-1948761.0,-5.03,0.0,0.0,-1948761.0,-5.03,-989290.0,-2.55,2938051.0,7.58
3450,600587,新华医疗,15.26,0.46,-1950346.0,-3.78,370710.0,0.72,-2321056.0,-4.5,3304683.0,6.41,-1354336.0,-2.63
3451,000420,吉林化纤,3.45,2.37,-1954275.0,-1.95,-3393548.0,-3.38,1439273.0,1.43,333383.0,0.33,1620892.0,1.61
3452,301246,宏源药业,12.97,0.78,-1959731.0,-6.78,-427767.0,-1.48,-1531964.0,-5.3,-266958.0,-0.92,2226689.0,7.7
3453,300929,华骐环保,8.34,1.09,-1962674.0,-11.78,-999792.0,-6.0,-962882.0,-5.78,171318.0,1.03,1791356.0,10.75
3454,600566,济川药业,26.16,0.08,-1964016.0,-2.79,-637702.0,-0.91,-1326314.0,-1.89,-3937425.0,-5.6,5901441.0,8.4
3455,688425,铁建重工,4.11,0.0,-1967268.0,-3.19,662783.0,1.08,-2630051.0,-4.27,589078.0,0.96,1378189.0,2.24
3456,002511,中顺洁柔,6.52,0.62,-1970841.0,-3.46,-78816.0,-0.14,-1892025.0,-3.32,2573013.0,4.51,-602172.0,-1.06
3457,001314,亿道信息,41.59,2.64,-1972918.0,-1.96,-1190443.0,-1.19,-782475.0,-0.78,-1840760.0,-1.83,3813677.0,3.8
3458,300477,合纵科技,2.61,1.16,-1976822.0,-2.94,0.0,0.0,-1976822.0,-2.94,1944049.0,2.89,32773.0,0.05
3459,002046,国机精工,14.77,2.5,-1977031.0,-1.09,-3837877.0,-2.12,1860846.0,1.03,-3293703.0,-1.82,5270734.0,2.92
3460,605081,太和水,10.71,-0.93,-1984136.0,-4.61,-3217740.0,-7.47,1233604.0,2.86,2721234.0,6.32,-737099.0,-1.71
3461,300214,日科化学,5.81,2.65,-1985508.0,-4.62,0.0,0.0,-1985508.0,-4.62,-893259.0,-2.08,2878767.0,6.69
3462,605266,健之佳,20.1,0.1,-1985983.0,-7.28,-204414.0,-0.75,-1781569.0,-6.53,318428.0,1.17,1667555.0,6.11
3463,300998,宁波方正,16.88,0.66,-1996064.0,-4.33,0.0,0.0,-1996064.0,-4.33,2002442.0,4.35,-6378.0,-0.01
3464,300268,*ST佳沃,8.47,-0.35,-2003175.0,-15.76,-1833825.0,-14.43,-169350.0,-1.33,1063637.0,8.37,939538.0,7.39
3465,300256,星星科技,4.13,0.98,-2005083.0,-1.01,-1797933.0,-0.9,-207150.0,-0.1,-13433168.0,-6.76,15438251.0,7.77
3466,603150,万朗磁塑,29.32,1.24,-2006708.0,-6.09,-727637.0,-2.21,-1279071.0,-3.88,1081861.0,3.28,924847.0,2.8
3467,688127,蓝特光学,23.48,5.96,-2010534.0,-1.06,1357876.0,0.72,-3368410.0,-1.78,4616867.0,2.44,-2606332.0,-1.38
3468,000615,ST美谷,3.52,-0.85,-2010903.0,-6.58,-2463959.0,-8.06,453056.0,1.48,50544.0,0.17,1960360.0,6.41
3469,000828,东莞控股,10.66,-0.65,-2011694.0,-2.22,-468955.0,-0.52,-1542739.0,-1.7,2642377.0,2.92,-630683.0,-0.7
3470,600675,中华企业,2.84,-0.35,-2014457.0,-3.14,-301930.0,-0.47,-1712527.0,-2.67,-5024682.0,-7.82,7039139.0,10.96
3471,002856,美芝股份,8.37,0.36,-2018414.0,-8.13,-999993.0,-4.03,-1018421.0,-4.1,1088352.0,4.39,930062.0,3.75
3472,301186,超达装备,36.8,0.82,-2020112.0,-10.47,0.0,0.0,-2020112.0,-10.47,552329.0,2.86,1467783.0,7.61
3473,301613,新铝时代,65.85,1.54,-2021708.0,-2.54,-852653.0,-1.07,-1169055.0,-1.47,-1454588.0,-1.82,3476296.0,4.36
3474,603059,倍加洁,21.36,1.86,-2022490.0,-10.15,-184211.0,-0.92,-1838279.0,-9.22,1141696.0,5.73,880794.0,4.42
3475,301095,广立微,50.03,2.21,-2027751.0,-1.76,-3494768.0,-3.03,1467017.0,1.27,-3729958.0,-3.23,5757709.0,4.99
3476,688567,孚能科技,12.68,1.28,-2043427.0,-2.79,-1887783.0,-2.58,-155644.0,-0.21,640542.0,0.88,1402885.0,1.92
3477,300478,杭州高新,11.62,-0.17,-2047390.0,-4.32,-32732.0,-0.07,-2014658.0,-4.25,-1691040.0,-3.56,3738431.0,7.88
3478,900948,伊泰Ｂ股,1.989,-5.1,-2048347.0,-12.74,-134891.0,-0.84,-1913456.0,-11.9,-3507571.0,-21.81,5555920.0,34.55
3479,603980,吉华集团,4.3,0.7,-2057602.0,-8.21,-1141790.0,-4.56,-915812.0,-3.65,-2593866.0,-10.35,4651469.0,18.56
3480,300208,*ST中程,2.01,0.5,-2060259.0,-4.96,0.0,0.0,-2060259.0,-4.96,1033939.0,2.49,1026320.0,2.47
3481,688249,晶合集成,20.91,0.43,-2063811.0,-1.32,-9515176.0,-6.1,7451365.0,4.78,4798222.0,3.08,-2734411.0,-1.75
3482,603081,大丰实业,10.74,1.13,-2070285.0,-3.27,-153524.0,-0.24,-1916761.0,-3.02,-1749661.0,-2.76,3819946.0,6.03
3483,600744,华银电力,3.61,2.85,-2073374.0,-0.71,2765176.0,0.94,-4838550.0,-1.65,10739149.0,3.66,-8665776.0,-2.95
3484,603396,金辰股份,23.2,0.61,-2077512.0,-10.25,-700942.0,-3.46,-1376570.0,-6.79,793355.0,3.91,1284158.0,6.34
3485,300376,ST易事特,3.32,0.3,-2080046.0,-8.75,0.0,0.0,-2080046.0,-8.75,1046345.0,4.4,1033700.0,4.35
3486,600538,国发股份,4.97,2.05,-2080512.0,-6.55,2045976.0,6.44,-4126488.0,-12.99,240246.0,0.76,1840266.0,5.79
3487,603917,合力科技,12.31,0.65,-2086347.0,-4.63,-612426.0,-1.36,-1473921.0,-3.27,-1464425.0,-3.25,3550772.0,7.88
3488,300575,中旗股份,5.89,2.43,-2092991.0,-3.67,-1298000.0,-2.28,-794991.0,-1.39,2018843.0,3.54,74149.0,0.13
3489,688526,科前生物,15.16,0.93,-2095685.0,-6.4,-1035742.0,-3.16,-1059943.0,-3.24,-1280159.0,-3.91,3375845.0,10.31
3490,601330,绿色动力,6.88,1.78,-2096133.0,-2.28,-3587522.0,-3.9,1491389.0,1.62,2406969.0,2.61,-310836.0,-0.34
3491,300393,中来股份,5.07,1.6,-2097442.0,-5.0,0.0,0.0,-2097442.0,-5.0,-1437948.0,-3.43,3535390.0,8.42
3492,000605,渤海股份,7.18,0.42,-2099869.0,-7.81,-1635654.0,-6.08,-464215.0,-1.73,-2145423.0,-7.98,4245292.0,15.78
3493,002338,奥普光电,39.24,1.13,-2102293.0,-1.26,3266173.0,1.96,-5368466.0,-3.22,-6845581.0,-4.11,8947874.0,5.37
3494,002374,中锐股份,2.48,0.4,-2102955.0,-4.31,0.0,0.0,-2102955.0,-4.31,418584.0,0.86,1684371.0,3.45
3495,002356,赫美集团,2.95,3.87,-2106195.0,-3.17,-2680178.0,-4.04,573983.0,0.86,-761508.0,-1.15,2867703.0,4.32
3496,603230,内蒙新华,12.14,1.68,-2108071.0,-5.29,-2967565.0,-7.44,859494.0,2.16,-3452.0,-0.01,2111523.0,5.3
3497,603219,富佳股份,14.02,1.82,-2111782.0,-4.87,386528.0,0.89,-2498310.0,-5.76,-2333739.0,-5.38,4445521.0,10.25
3498,300457,赢合科技,17.26,2.13,-2112850.0,-2.18,900580.0,0.93,-3013430.0,-3.1,2974788.0,3.06,-861938.0,-0.89
3499,603192,汇得科技,16.93,1.5,-2113373.0,-5.1,103516.0,0.25,-2216889.0,-5.35,-1163932.0,-2.81,3277304.0,7.9
3500,603800,洪田股份,28.68,5.44,-2113386.0,-1.15,7696057.0,4.21,-9809443.0,-5.36,-3587056.0,-1.96,5700443.0,3.11
3501,301227,森鹰窗业,16.84,2.06,-2119879.0,-6.75,0.0,0.0,-2119879.0,-6.75,-1140889.0,-3.63,3260768.0,10.38
3502,600550,保变电气,7.85,1.03,-2122316.0,-0.99,-4515412.0,-2.12,2393096.0,1.12,2746793.0,1.29,-624477.0,-0.29
3503,300725,药石科技,30.58,1.76,-2124393.0,-2.4,-1790100.0,-2.02,-334293.0,-0.38,-328824.0,-0.37,2453217.0,2.77
3504,603080,新疆火炬,15.54,1.11,-2125913.0,-8.18,-37081.0,-0.14,-2088832.0,-8.04,-276662.0,-1.06,2402575.0,9.25
3505,688227,品高股份,35.25,3.43,-2129979.0,-6.56,-2086912.0,-6.42,-43067.0,-0.13,2943310.0,9.06,-813332.0,-2.5
3506,300645,正元智慧,14.05,0.29,-2133509.0,-1.4,-11292662.0,-7.41,9159153.0,6.01,4434983.0,2.91,-2301474.0,-1.51
3507,300427,红相股份,4.81,1.69,-2133826.0,-3.93,-12640.0,-0.02,-2121186.0,-3.91,235712.0,0.43,1898114.0,3.5
3508,301023,江南奕帆,58.36,1.64,-2136954.0,-2.16,-5155317.0,-5.21,3018363.0,3.05,-2257331.0,-2.28,4394285.0,4.44
3509,603012,创力集团,5.33,1.14,-2138522.0,-5.37,-1859323.0,-4.67,-279199.0,-0.7,729354.0,1.83,1409168.0,3.54
3510,600826,兰生股份,8.25,1.23,-2147137.0,-1.68,-3596701.0,-2.81,1449564.0,1.13,-657828.0,-0.51,2804964.0,2.19
3511,002238,天威视讯,8.04,0.75,-2148738.0,-5.32,0.0,0.0,-2148738.0,-5.32,-2400040.0,-5.94,4548778.0,11.27
3512,300928,华安鑫创,32.5,1.63,-2151440.0,-8.1,-2059217.0,-7.75,-92223.0,-0.35,-7470.0,-0.03,2158910.0,8.13
