序号,代码,名称,最新价,今日涨跌幅,今日主力净流入-净额,今日主力净流入-净占比,今日超大单净流入-净额,今日超大单净流入-净占比,今日大单净流入-净额,今日大单净流入-净占比,今日中单净流入-净额,今日中单净流入-净占比,今日小单净流入-净额,今日小单净流入-净占比
188,603042,华脉科技,14.27,0.92,22831371.0,5.47,12040195.0,2.88,10791176.0,2.59,24972116.0,5.98,-47803487.0,-11.45
189,600825,新华传媒,6.67,-0.15,22395135.0,12.41,12398600.0,6.87,9996535.0,5.54,-3628817.0,-2.01,-18766318.0,-10.4
190,600108,亚盛集团,2.98,2.05,22375372.0,8.53,16356771.0,6.24,6018601.0,2.3,-2659450.0,-1.01,-19715922.0,-7.52
191,000899,赣能股份,9.54,0.42,22351997.0,7.71,10411854.0,3.59,11940143.0,4.12,4459169.0,1.54,-26811166.0,-9.25
192,688191,智洋创新,30.08,-2.84,22252951.0,22.1,6352117.0,6.31,15900834.0,15.79,-664989.0,-0.66,-21587962.0,-21.44
193,300581,晨曦航空,15.05,7.58,22220933.0,0.97,-17884523.0,-0.78,40105456.0,1.75,-80888048.0,-3.53,58667120.0,2.56
194,002727,一心堂,14.19,2.31,22029791.0,12.4,10678163.0,6.01,11351628.0,6.39,-19467573.0,-10.96,-2562218.0,-1.44
195,000430,ST张家界,7.35,5.0,21946928.0,13.49,10535310.0,6.48,11411618.0,7.02,-9233243.0,-5.68,-12713685.0,-7.82
196,002305,*ST南置,1.57,2.61,21817388.0,13.81,6260000.0,3.96,15557388.0,9.85,-11266504.0,-7.13,-10550885.0,-6.68
197,688302,海创药业-U,48.0,7.02,21764418.0,11.5,-3484897.0,-1.84,25249315.0,13.34,1989206.0,1.05,-23753625.0,-12.55
198,002973,侨银股份,13.34,9.98,21368533.0,9.89,51780328.0,23.98,-30411795.0,-14.08,-15034929.0,-6.96,-6333604.0,-2.93
199,300643,万通智控,17.92,6.1,21325843.0,5.17,455259.0,0.11,20870584.0,5.06,17468659.0,4.24,-38794503.0,-9.41
200,300491,通合科技,19.7,-1.1,21324031.0,6.25,10697759.0,3.14,10626272.0,3.12,8034206.0,2.36,-29358237.0,-8.61
201,301040,中环海陆,22.28,1.04,21055003.0,16.54,11175339.0,8.78,9879664.0,7.76,-10646087.0,-8.36,-10408916.0,-8.18
202,300862,蓝盾光电,29.27,5.94,20805246.0,4.18,-15891729.0,-3.19,36696975.0,7.37,7848275.0,1.58,-28653521.0,-5.76
203,000713,丰乐种业,7.33,0.0,20789113.0,7.48,13600476.0,4.89,7188637.0,2.59,11928451.0,4.29,-32717564.0,-11.77
204,605011,杭州热电,24.49,2.25,20647462.0,7.02,2421012.0,0.82,18226450.0,6.2,-1202722.0,-0.41,-19444741.0,-6.61
205,003028,振邦智能,43.5,0.05,20604173.0,13.11,3426729.0,2.18,17177444.0,10.93,-4507195.0,-2.87,-16096978.0,-10.24
206,000589,贵州轮胎,4.6,-0.43,20336909.0,9.61,5713252.0,2.7,14623657.0,6.91,-3408693.0,-1.61,-16928217.0,-8.0
207,600428,中远海特,6.08,0.16,20276299.0,19.25,10460205.0,9.93,9816094.0,9.32,-10575684.0,-10.04,-9700616.0,-9.21
208,600720,中交设计,7.91,-0.5,20242819.0,28.66,15002169.0,21.24,5240650.0,7.42,1664920.0,2.36,-21907739.0,-31.01
209,603800,洪田股份,25.18,0.68,20182805.0,13.29,12303310.0,8.1,7879495.0,5.19,1287490.0,0.85,-21470294.0,-14.14
210,601390,中国中铁,5.57,-0.71,20160782.0,8.68,13956292.0,6.01,6204490.0,2.67,-20905394.0,-9.0,744613.0,0.32
211,600735,新华锦,6.17,4.4,20119666.0,6.16,10674181.0,3.27,9445485.0,2.89,-8999523.0,-2.75,-11120143.0,-3.4
212,002229,鸿博股份,16.15,-1.46,20108429.0,0.7,86743613.0,3.01,-66635184.0,-2.31,-32258720.0,-1.12,12150304.0,0.42
213,002943,宇晶股份,26.82,1.78,19905306.0,6.64,16581236.0,5.53,3324070.0,1.11,11454738.0,3.82,-31360044.0,-10.46
214,601229,上海银行,10.65,2.01,19734071.0,3.86,25780311.0,5.05,-6046240.0,-1.18,3153510.0,0.62,-22887582.0,-4.48
215,003010,若羽臣,47.27,0.85,19732504.0,8.7,4049003.0,1.79,15683501.0,6.92,-18955713.0,-8.36,-776793.0,-0.34
216,600624,复旦复华,6.91,2.52,19319389.0,4.12,17332932.0,3.7,1986457.0,0.42,-5825441.0,-1.24,-13493948.0,-2.88
217,300997,欢乐家,14.97,5.8,19294102.0,7.9,3133112.0,1.28,16160990.0,6.62,17374784.0,7.11,-36668886.0,-15.01
218,600629,华建集团,8.21,0.0,19244286.0,8.19,7918179.0,3.37,11326107.0,4.82,12455825.0,5.3,-31700112.0,-13.49
219,600028,中国石化,5.69,0.0,19219485.0,4.35,17060632.0,3.86,2158853.0,0.49,4316976.0,0.98,-23536461.0,-5.32
220,002028,思源电气,70.5,-1.12,19209375.0,5.38,1367127.0,0.38,17842248.0,4.99,-22630302.0,-6.33,3420928.0,0.96
221,000514,渝 开 发,4.58,0.66,19131551.0,7.85,5829605.0,2.39,13301946.0,5.46,-2290526.0,-0.94,-16841025.0,-6.91
222,600067,冠城新材,2.85,3.26,19117250.0,17.55,215927.0,0.2,18901323.0,17.35,-3295363.0,-3.03,-15821888.0,-14.53
223,300916,朗特智能,28.99,0.76,19025042.0,26.69,16356087.0,22.95,2668955.0,3.74,-8046546.0,-11.29,-10978496.0,-15.4
224,002045,国光电器,15.07,-0.33,18772346.0,4.16,10473249.0,2.32,8299097.0,1.84,7748081.0,1.72,-26520428.0,-5.88
225,600800,渤海化学,3.64,0.55,18746473.0,5.32,10369932.0,2.94,8376541.0,2.38,-10500468.0,-2.98,-8246005.0,-2.34
226,603535,嘉诚国际,8.89,3.49,18665605.0,7.84,9429390.0,3.96,9236215.0,3.88,-3294486.0,-1.38,-15371119.0,-6.46
227,688595,芯海科技,40.52,-3.36,18607178.0,4.9,-1895979.0,-0.5,20503157.0,5.4,7923235.0,2.09,-26530413.0,-6.99
228,002955,鸿合科技,25.83,2.01,18519337.0,12.95,14996952.0,10.49,3522385.0,2.46,-15773571.0,-11.03,-2745765.0,-1.92
229,688195,腾景科技,38.72,-0.46,18490422.0,12.23,18260987.0,12.08,229435.0,0.15,-8581904.0,-5.67,-9908519.0,-6.55
230,603815,交建股份,8.55,3.26,18473177.0,13.72,7751822.0,5.76,10721355.0,7.96,-9587051.0,-7.12,-8886125.0,-6.6
231,300735,光弘科技,27.14,-0.8,18329512.0,2.97,19947914.0,3.23,-1618402.0,-0.26,21966418.0,3.56,-40295931.0,-6.53
232,002691,冀凯股份,9.67,4.2,18214319.0,3.99,2746563.0,0.6,15467756.0,3.39,38305754.0,8.39,-56520073.0,-12.38
233,002882,金龙羽,17.59,2.51,18198953.0,8.2,3200937.0,1.44,14998016.0,6.76,-6225425.0,-2.81,-11973527.0,-5.4
234,300847,中船汉光,16.88,1.87,18162425.0,7.18,9309282.0,3.68,8853143.0,3.5,2345838.0,0.93,-20508263.0,-8.1
235,000065,北方国际,10.75,0.28,18100251.0,5.28,14127811.0,4.12,3972440.0,1.16,-6741674.0,-1.97,-11358577.0,-3.31
236,688122,西部超导,49.9,-1.19,18099994.0,3.27,-7211253.0,-1.3,25311247.0,4.58,33528113.0,6.06,-51628106.0,-9.34
237,300375,鹏翎股份,4.92,-0.4,18011247.0,8.39,25500707.0,11.88,-7489460.0,-3.49,5099695.0,2.38,-23110941.0,-10.77
238,603087,甘李药业,51.3,0.12,17883712.0,2.67,22628326.0,3.37,-4744614.0,-0.71,-34341624.0,-5.12,16457911.0,2.45
239,601918,新集能源,6.7,-0.3,17838746.0,16.69,10855153.0,10.15,6983593.0,6.53,-8595533.0,-8.04,-9243213.0,-8.65
240,300989,蕾奥规划,17.03,-2.18,17777556.0,8.81,-2852477.0,-1.41,20630033.0,10.23,-3121049.0,-1.55,-14656508.0,-7.27
241,600378,昊华科技,26.21,1.83,17727134.0,10.73,6781105.0,4.1,10946029.0,6.62,5893675.0,3.57,-23620810.0,-14.3
242,000554,泰山石油,6.35,1.44,17407766.0,14.3,469071.0,0.39,16938695.0,13.91,-2816246.0,-2.31,-14591520.0,-11.98
243,300913,兆龙互连,51.18,-2.1,17385595.0,4.09,17576403.0,4.13,-190808.0,-0.04,15072317.0,3.55,-32457912.0,-7.63
244,002317,众生药业,12.13,1.08,17376365.0,3.06,-7120443.0,-1.25,24496808.0,4.31,11146197.0,1.96,-28522562.0,-5.02
245,605589,圣泉集团,27.67,1.36,17349939.0,4.61,16786373.0,4.46,563566.0,0.15,5596835.0,1.49,-22946773.0,-6.1
246,002422,科伦药业,34.14,0.35,17346772.0,4.27,4760778.0,1.17,12585994.0,3.1,1807873.0,0.44,-19154647.0,-4.71
247,300153,科泰电源,32.83,-1.03,17318399.0,1.66,7868.0,0.0,17310531.0,1.66,-46148800.0,-4.43,28830400.0,2.77
248,300204,舒泰神,11.01,5.16,17249596.0,3.37,10809992.0,2.11,6439604.0,1.26,17610292.0,3.44,-34859887.0,-6.82
249,002163,海南发展,9.03,0.33,17116664.0,5.0,3268148.0,0.95,13848516.0,4.04,-4777195.0,-1.39,-12339468.0,-3.6
250,002025,航天电器,51.1,-3.86,16999070.0,4.93,-7639715.0,-2.22,24638785.0,7.15,21963786.0,6.37,-38962856.0,-11.3
251,002246,北化股份,11.38,-0.35,16920477.0,5.62,10945269.0,3.63,5975208.0,1.98,-14875949.0,-4.94,-2044528.0,-0.68
252,600016,民生银行,4.09,0.74,16859157.0,2.55,54838774.0,8.3,-37979617.0,-5.75,-24801635.0,-3.75,7942477.0,1.2
253,603619,中曼石油,16.5,-0.36,16767012.0,9.66,609023.0,0.35,16157989.0,9.31,2231647.0,1.29,-18998659.0,-10.94
254,603900,莱绅通灵,7.47,2.05,16658138.0,6.1,12256068.0,4.49,4402070.0,1.61,915352.0,0.34,-17573490.0,-6.43
255,300870,欧陆通,123.02,-2.62,16570512.0,3.49,9820368.0,2.07,6750144.0,1.42,14653076.0,3.08,-31223587.0,-6.57
256,301286,侨源股份,28.83,4.34,16559412.0,16.01,11244156.0,10.87,5315256.0,5.14,1229083.0,1.19,-17788495.0,-17.2
257,600039,四川路桥,9.28,2.54,16515089.0,7.91,-2625864.0,-1.26,19140953.0,9.16,7321377.0,3.51,-23836466.0,-11.41
258,300852,四会富仕,29.05,1.54,16497291.0,8.26,8608571.0,4.31,7888720.0,3.95,24153531.0,12.09,-40650822.0,-20.35
259,601001,晋控煤业,11.25,-0.09,16477462.0,12.37,12244005.0,9.19,4233457.0,3.18,257159.0,0.19,-16734621.0,-12.56
260,688052,纳芯微,185.26,2.19,16454884.0,2.99,7816980.0,1.42,8637904.0,1.57,47905156.0,8.7,-64360040.0,-11.69
261,600958,东方证券,9.29,-0.96,16418943.0,7.52,24676848.0,11.31,-8257905.0,-3.78,-10963394.0,-5.02,-5455549.0,-2.5
262,301529,福赛科技,30.9,2.56,16343189.0,13.84,4510859.0,3.82,11832330.0,10.02,4510752.0,3.82,-20853943.0,-17.65
263,603237,五芳斋,21.37,4.04,16303991.0,6.03,11990119.0,4.43,4313872.0,1.59,5620694.0,2.08,-21924686.0,-8.1
264,300890,翔丰华,26.85,1.13,16272237.0,9.41,3670229.0,2.12,12602008.0,7.29,10039281.0,5.8,-26311518.0,-15.21
265,002145,中核钛白,4.25,0.71,16236716.0,7.35,18238804.0,8.25,-2002088.0,-0.91,-10552435.0,-4.77,-5684282.0,-2.57
266,301062,上海艾录,8.55,0.71,16182862.0,15.12,3550527.0,3.32,12632335.0,11.8,1290087.0,1.21,-17472948.0,-16.32
267,002214,*ST大立,8.85,4.98,16082215.0,15.82,11793294.0,11.6,4288921.0,4.22,-8050585.0,-7.92,-8031630.0,-7.9
268,601000,唐山港,4.1,0.24,15985504.0,10.58,12919565.0,8.55,3065939.0,2.03,2106076.0,1.39,-18091580.0,-11.97
269,002903,宇环数控,21.7,0.7,15953811.0,7.21,8761633.0,3.96,7192178.0,3.25,13610911.0,6.15,-29564722.0,-13.36
270,600711,ST盛屯,5.64,1.44,15935759.0,5.43,21706296.0,7.4,-5770537.0,-1.97,-11073549.0,-3.77,-4862209.0,-1.66
271,000566,海南海药,5.26,-0.75,15875151.0,4.86,-2743636.0,-0.84,18618787.0,5.7,-2252479.0,-0.69,-13622671.0,-4.17
272,300520,科大国创,22.42,-1.58,15852165.0,4.4,3709243.0,1.03,12142922.0,3.37,21867499.0,6.07,-37719664.0,-10.46
273,301498,乖宝宠物,106.27,0.65,15804797.0,6.86,4955727.0,2.15,10849070.0,4.71,-6053588.0,-2.63,-9751209.0,-4.23
274,300711,广哈通信,22.69,1.61,15678933.0,5.26,-1793993.0,-0.6,17472926.0,5.86,28106553.0,9.42,-43785486.0,-14.68
275,002019,亿帆医药,11.49,1.32,15674205.0,11.3,14878857.0,10.73,795348.0,0.57,-7571936.0,-5.46,-8102268.0,-5.84
276,301511,德福科技,14.58,0.9,15666258.0,7.84,8245283.0,4.13,7420975.0,3.71,-11886858.0,-5.95,-3779400.0,-1.89
277,300857,协创数据,106.58,-0.04,15636420.0,2.98,8366327.0,1.59,7270093.0,1.39,16223345.0,3.09,-31859764.0,-6.07
278,300682,朗新集团,13.95,-1.9,15633264.0,6.14,8665702.0,3.4,6967562.0,2.74,-6219028.0,-2.44,-9414236.0,-3.7
279,600696,*ST岩石,6.0,5.08,15578241.0,11.85,5481758.0,4.17,10096483.0,7.68,-3078061.0,-2.34,-12500180.0,-9.51
280,301206,三元生物,28.74,3.01,15557783.0,6.9,13996966.0,6.21,1560817.0,0.69,-2867433.0,-1.27,-12690349.0,-5.63
281,001376,百通能源,12.87,3.29,15528795.0,7.18,-298534.0,-0.14,15827329.0,7.31,7521163.0,3.48,-23049958.0,-10.65
282,000709,河钢股份,2.21,-0.45,15474450.0,11.17,8460030.0,6.11,7014420.0,5.06,-6602411.0,-4.77,-8872039.0,-6.41
283,300733,西菱动力,17.9,-6.23,15344315.0,4.27,97446.0,0.03,15246869.0,4.25,2384873.0,0.66,-17729186.0,-4.94
284,688106,金宏气体,18.4,2.68,15238574.0,11.93,7508035.0,5.88,7730539.0,6.05,-4461976.0,-3.49,-10776598.0,-8.44
285,002157,正邦科技,2.79,0.36,15194651.0,6.26,20962329.0,8.63,-5767678.0,-2.38,-5723152.0,-2.36,-9471499.0,-3.9
286,300778,新城市,12.37,0.16,15170576.0,7.47,573815.0,0.28,14596761.0,7.19,-5068371.0,-2.5,-10102206.0,-4.98
287,600283,钱江水利,10.61,1.43,15051314.0,10.58,8167292.0,5.74,6884022.0,4.84,102445.0,0.07,-15153761.0,-10.66
288,300818,耐普矿机,22.85,-3.34,15027727.0,4.19,-3436133.0,-0.96,18463860.0,5.14,33283572.0,9.27,-48311299.0,-13.46
289,001216,华瓷股份,13.62,3.42,15001044.0,11.16,4204630.0,3.13,10796414.0,8.03,-1783056.0,-1.33,-13217988.0,-9.83
290,600238,*ST椰岛,5.0,4.6,14897647.0,11.22,5949337.0,4.48,8948310.0,6.74,-5846890.0,-4.4,-9050757.0,-6.82
291,688776,国光电气,87.75,-3.24,14896571.0,6.75,27191849.0,12.33,-12295278.0,-5.57,-581230.0,-0.26,-14315340.0,-6.49
292,603021,ST华鹏,3.43,3.94,14875107.0,20.89,10865498.0,15.26,4009609.0,5.63,-6912783.0,-9.71,-7962324.0,-11.18
293,300819,聚杰微纤,25.97,-3.78,14741414.0,3.35,1534212.0,0.35,13207202.0,3.0,24023372.0,5.45,-38764785.0,-8.8
294,605319,无锡振华,32.31,-4.83,14707178.0,10.92,3587581.0,2.66,11119597.0,8.25,5119095.0,3.8,-19826275.0,-14.71
295,601236,红塔证券,7.54,-0.4,14650643.0,14.43,23014854.0,22.67,-8364211.0,-8.24,-10600704.0,-10.44,-4049939.0,-3.99
296,002492,恒基达鑫,5.63,3.68,14634528.0,7.51,6966392.0,3.57,7668136.0,3.93,-1205228.0,-0.62,-13429301.0,-6.89
297,003032,*ST传智,5.89,4.06,14361778.0,20.87,0.0,0.0,14361778.0,20.87,-4447734.0,-6.46,-9914044.0,-14.41
298,002971,和远气体,20.06,3.24,14344600.0,12.53,13656469.0,11.93,688131.0,0.6,-10576529.0,-9.24,-3768070.0,-3.29
299,688010,福光股份,38.65,-5.78,14284216.0,8.97,9245485.0,5.8,5038731.0,3.16,-13360925.0,-8.39,-923291.0,-0.58
300,300928,华安鑫创,35.85,-0.86,14159992.0,19.03,-578087.0,-0.78,14738079.0,19.8,-1195705.0,-1.61,-12964287.0,-17.42
301,300471,厚普股份,9.71,-1.02,14155093.0,7.1,7736122.0,3.88,6418971.0,3.22,-228085.0,-0.11,-13927008.0,-6.99
302,688062,迈威生物-U,19.99,-2.73,14055358.0,10.6,10360541.0,7.81,3694817.0,2.79,-5782557.0,-4.36,-8272801.0,-6.24
303,600110,诺德股份,3.48,1.16,14040644.0,10.36,7030335.0,5.18,7010309.0,5.17,3793664.0,2.8,-17834308.0,-13.15
304,688603,天承科技,74.78,0.28,14030774.0,14.88,6998006.0,7.42,7032768.0,7.46,-413487.0,-0.44,-13617287.0,-14.44
305,603843,*ST正平,2.39,4.82,14016154.0,10.42,14933632.0,11.1,-917478.0,-0.68,-8276235.0,-6.15,-5739919.0,-4.27
306,600312,平高电气,16.67,-0.36,14011082.0,6.08,11753747.0,5.1,2257335.0,0.98,6156054.0,2.67,-20167137.0,-8.75
307,600830,香溢融通,8.94,-0.33,13951588.0,15.69,3801018.0,4.27,10150570.0,11.41,-3342482.0,-3.76,-10609106.0,-11.93
308,300901,中胤时尚,13.94,0.87,13933456.0,11.71,-2662058.0,-2.24,16595514.0,13.95,-6566658.0,-5.52,-7366798.0,-6.19
309,000880,潍柴重机,36.96,-1.57,13911766.0,1.13,57368460.0,4.67,-43456694.0,-3.54,4016208.0,0.33,-17927984.0,-1.46
310,600285,羚锐制药,23.29,1.61,13862459.0,11.95,4332569.0,3.74,9529890.0,8.22,-6971367.0,-6.01,-6891091.0,-5.94
311,301255,通力科技,45.0,2.27,13824344.0,5.26,7506869.0,2.86,6317475.0,2.4,3227934.0,1.23,-17052278.0,-6.49
312,300925,法本信息,22.95,0.66,13789767.0,1.94,10654616.0,1.5,3135151.0,0.44,33130726.0,4.65,-46920494.0,-6.58
313,301075,多瑞医药,24.03,0.92,13721749.0,9.96,9492679.0,6.89,4229070.0,3.07,16999079.0,12.35,-30720828.0,-22.31
314,300648,星云股份,30.13,-1.7,13716378.0,7.86,-741395.0,-0.42,14457773.0,8.28,-12155083.0,-6.96,-1561295.0,-0.89
315,002235,安妮股份,5.48,3.2,13654850.0,3.68,7390016.0,1.99,6264834.0,1.69,18756937.0,5.05,-32411788.0,-8.73
316,301092,争光股份,28.96,1.26,13622037.0,9.38,305468.0,0.21,13316569.0,9.17,-8603572.0,-5.93,-5018465.0,-3.46
317,688278,XD特宝生,73.83,0.29,13485597.0,9.97,-1716552.0,-1.27,15202149.0,11.23,3367590.0,2.49,-16853186.0,-12.45
318,600726,华电能源,2.69,5.49,13412712.0,2.06,15799671.0,2.43,-2386959.0,-0.37,9197311.0,1.41,-22610023.0,-3.47
319,002616,长青集团,5.95,1.88,13360714.0,16.64,15925038.0,19.83,-2564324.0,-3.19,-8799928.0,-10.96,-4560786.0,-5.68
320,300252,金信诺,10.51,0.19,13332223.0,2.19,3955217.0,0.65,9377006.0,1.54,31140194.0,5.12,-44472418.0,-7.31
321,600298,安琪酵母,36.56,1.84,13317613.0,3.94,8162809.0,2.42,5154804.0,1.53,-15561699.0,-4.61,2244085.0,0.66
322,300866,安克创新,90.3,1.29,13313735.0,2.67,29598385.0,5.93,-16284650.0,-3.26,-2998696.0,-0.6,-10315040.0,-2.07
323,002614,奥佳华,6.8,2.87,13220446.0,6.44,7813383.0,3.81,5407063.0,2.63,2578620.0,1.26,-15799065.0,-7.7
324,002039,黔源电力,16.11,2.03,13184818.0,6.01,4670857.0,2.13,8513961.0,3.88,-11733497.0,-5.35,-1451321.0,-0.66
325,688251,井松智能,21.5,2.77,13184392.0,14.38,2147424.0,2.34,11036968.0,12.04,-1990903.0,-2.17,-11193489.0,-12.21
326,002127,南极电商,4.47,-1.11,13133364.0,7.45,-3327659.0,-1.89,16461023.0,9.34,-6238182.0,-3.54,-6895182.0,-3.91
327,603630,拉芳家化,17.98,-0.06,13116820.0,7.27,2595995.0,1.44,10520825.0,5.83,5422331.0,3.01,-18539151.0,-10.28
328,300147,ST香雪,7.37,8.7,13051884.0,3.74,-247726.0,-0.07,13299610.0,3.81,-12226380.0,-3.5,-825504.0,-0.24
329,002799,环球印务,7.96,3.38,12914556.0,8.28,4402846.0,2.82,8511710.0,5.46,3798935.0,2.43,-16713491.0,-10.71
330,002891,中宠股份,56.83,2.3,12765116.0,2.91,5298704.0,1.21,7466412.0,1.7,1962912.0,0.45,-14728029.0,-3.36
331,300887,谱尼测试,7.29,0.14,12732648.0,9.27,4114433.0,2.99,8618215.0,6.27,4647052.0,3.38,-17379700.0,-12.65
332,688002,睿创微纳,58.07,-2.22,12708745.0,4.25,-6525528.0,-2.18,19234273.0,6.43,-4746018.0,-1.59,-7962728.0,-2.66
333,000004,*ST国华,7.73,3.2,12576586.0,10.24,4254368.0,3.46,8322218.0,6.77,-3491179.0,-2.84,-9085407.0,-7.4
334,600369,西南证券,4.15,-0.95,12549283.0,13.82,10918275.0,12.02,1631008.0,1.8,562754.0,0.62,-13112036.0,-14.43
335,688048,长光华芯,61.95,2.86,12532529.0,2.94,1465175.0,0.34,11067354.0,2.59,-966513.0,-0.23,-11566017.0,-2.71
336,300964,本川智能,40.03,0.08,12498814.0,6.93,2163482.0,1.2,10335332.0,5.73,11515297.0,6.39,-24014111.0,-13.32
337,605198,安德利,49.39,7.96,12465840.0,5.86,2969552.0,1.4,9496288.0,4.46,-6989666.0,-3.28,-5476174.0,-2.57
338,300109,新开源,15.83,-0.25,12397950.0,7.56,10396975.0,6.34,2000975.0,1.22,3169063.0,1.93,-15567013.0,-9.49
339,600586,金晶科技,4.76,0.63,12378065.0,13.74,18984137.0,21.08,-6606072.0,-7.34,-1441041.0,-1.6,-10937023.0,-12.14
340,688005,容百科技,19.82,-2.51,12321662.0,4.67,10435892.0,3.95,1885770.0,0.71,22458360.0,8.51,-34780021.0,-13.18
341,001896,豫能控股,4.77,1.92,12268137.0,2.4,11063681.0,2.16,1204456.0,0.24,3499405.0,0.68,-15767542.0,-3.08
342,002938,鹏鼎控股,29.33,-2.85,12256669.0,2.71,-151005.0,-0.03,12407674.0,2.75,16050379.0,3.55,-28307047.0,-6.27
343,603567,珍宝岛,11.22,2.19,12246060.0,17.05,3689590.0,5.14,8556470.0,11.91,-5510141.0,-7.67,-6735917.0,-9.38
344,000779,甘咨询,9.63,-0.72,12175036.0,7.05,2940212.0,1.7,9234824.0,5.35,-4445039.0,-2.57,-7729997.0,-4.48
345,002329,皇氏集团,3.3,0.0,12170795.0,9.07,2522556.0,1.88,9648239.0,7.19,-3753741.0,-2.8,-8417054.0,-6.27
346,600489,中金黄金,13.79,-0.43,12075905.0,1.9,30206723.0,4.76,-18130818.0,-2.86,-3441801.0,-0.54,-8634104.0,-1.36
347,000001,平安银行,11.15,0.63,11988044.0,1.08,-12591680.0,-1.13,24579724.0,2.21,-54308930.0,-4.88,42320901.0,3.8
348,600066,宇通客车,26.47,0.72,11938778.0,3.0,6021046.0,1.51,5917732.0,1.49,32510831.0,8.17,-44449609.0,-11.16
349,000029,深深房Ａ,16.8,3.83,11893253.0,10.37,0.0,0.0,11893253.0,10.37,372084.0,0.32,-12265337.0,-10.69
350,002148,北纬科技,6.54,-1.8,11868945.0,9.05,2301074.0,1.76,9567871.0,7.3,5120128.0,3.91,-16989073.0,-12.96
351,000518,*ST四环,1.92,3.78,11811869.0,12.61,-6336404.0,-6.76,18148273.0,19.37,989864.0,1.06,-12801733.0,-13.66
352,600284,浦东建设,6.42,0.63,11795131.0,18.35,5147522.0,8.01,6647609.0,10.34,-4798109.0,-7.46,-6997022.0,-10.88
353,300731,科创新源,25.3,-0.75,11787911.0,8.73,6391715.0,4.73,5396196.0,4.0,722559.0,0.54,-12510470.0,-9.27
354,603657,春光科技,24.64,10.0,11748296.0,2.15,16949628.0,3.1,-5201332.0,-0.95,3175733.0,0.58,-14924030.0,-2.73
355,603012,创力集团,5.7,0.71,11708182.0,10.46,3702290.0,3.31,8005892.0,7.15,1329090.0,1.19,-13037273.0,-11.65
356,000555,神州信息,11.22,-1.15,11627975.0,4.44,576339.0,0.22,11051636.0,4.22,-1267220.0,-0.48,-10360754.0,-3.96
357,688117,圣诺生物,31.86,0.0,11605061.0,6.46,2658063.0,1.48,8946998.0,4.98,-594834.0,-0.33,-11010228.0,-6.13
358,688311,盟升电子,40.34,0.1,11581397.0,5.82,799343.0,0.4,10782054.0,5.42,8450092.0,4.25,-20031490.0,-10.07
359,603663,三祥新材,24.34,-2.13,11560170.0,3.37,12151513.0,3.54,-591343.0,-0.17,-7875388.0,-2.3,-3684781.0,-1.07
360,000830,鲁西化工,10.83,-0.09,11555536.0,8.44,11027284.0,8.06,528252.0,0.39,-94757.0,-0.07,-11460778.0,-8.37
361,300198,ST纳川,2.38,3.03,11544884.0,10.34,0.0,0.0,11544884.0,10.34,-4159606.0,-3.73,-7385278.0,-6.61
362,603001,奥康国际,6.06,6.69,11544551.0,17.88,4262463.0,6.6,7282088.0,11.28,-980453.0,-1.52,-10564099.0,-16.36
363,001226,拓山重工,27.0,-2.77,11491830.0,7.75,2417045.0,1.63,9074785.0,6.12,290394.0,0.2,-11782224.0,-7.95
364,688186,广大特材,25.88,-2.96,11476534.0,8.7,-5816106.0,-4.41,17292640.0,13.11,-3417214.0,-2.59,-8059320.0,-6.11
365,688007,光峰科技,14.6,-1.95,11447718.0,12.72,8490466.0,9.43,2957252.0,3.28,3314253.0,3.68,-14761971.0,-16.4
366,603179,新泉股份,41.5,-2.72,11323244.0,4.82,5177014.0,2.2,6146230.0,2.62,6562337.0,2.79,-17885579.0,-7.62
367,002413,雷科防务,4.89,-0.2,11257823.0,1.72,161032.0,0.02,11096791.0,1.69,17457568.0,2.66,-28715391.0,-4.38
368,301022,海泰科,28.74,-1.1,11170357.0,9.26,3088661.0,2.56,8081696.0,6.7,-748618.0,-0.62,-10421738.0,-8.64
369,300973,立高食品,46.07,3.76,11142232.0,3.31,-2487717.0,-0.74,13629949.0,4.05,6654672.0,1.98,-17796903.0,-5.28
370,000504,*ST生物,6.65,5.06,11103758.0,16.14,8234080.0,11.97,2869678.0,4.17,243597.0,0.35,-11347354.0,-16.49
371,688522,纳睿雷达,70.36,-4.66,11011428.0,3.47,-18002868.0,-5.67,29014296.0,9.15,5554741.0,1.75,-16566168.0,-5.22
372,000016,深康佳Ａ,5.39,0.19,11009422.0,1.81,33182243.0,5.46,-22172821.0,-3.65,-12257847.0,-2.02,1248425.0,0.21
373,300185,通裕重工,2.76,3.37,10991503.0,2.09,0.0,0.0,10991503.0,2.09,707763.0,0.13,-11699266.0,-2.23
374,600071,凤凰光学,20.67,0.1,10947287.0,8.42,3347561.0,2.58,7599726.0,5.85,-2990753.0,-2.3,-7956534.0,-6.12
375,603360,百傲化学,28.22,-2.96,10947167.0,4.33,16069345.0,6.35,-5122178.0,-2.03,-14006318.0,-5.54,3059151.0,1.21
376,000926,福星股份,2.22,-1.33,10921409.0,20.05,7796150.0,14.31,3125259.0,5.74,-319881.0,-0.59,-10601528.0,-19.46
377,000521,长虹美菱,7.81,0.77,10893421.0,7.85,3820547.0,2.75,7072874.0,5.1,-2220557.0,-1.6,-8672863.0,-6.25
378,300590,移为通信,12.5,-1.57,10786316.0,6.12,-1402112.0,-0.8,12188428.0,6.91,9476329.0,5.38,-20262645.0,-11.49
